Date,Store,Category,Units Sold,Unit Price,Discount %,Revenue
2024-11-26,Mumbai,Groceries,8.0,383.63,15.0,2608.68
2024-01-07,Pune,Beauty,4.0,764.6,10.0,2752.55
2024-07-10,Delhi,Groceries,4.0,144.64,5.0,549.65
2024-03-26,Pune,Sports,11.0,2505.58,5.0,26183.33
2024-03-06,Delhi,Clothing,4.0,1115.9,10.0,4017.24
2024-05-24,Bangalore,Home & Kitchen,2.0,2044.91,10.0,3680.84
2024-04-06,Delhi,Clothing,5.0,623.24,5.0,2960.37
2024-05-21,Mumbai,Clothing,7.0,934.98,0.0,6544.84
2024-09-24,Bangalore,Beauty,4.0,747.82,0.0,2991.27
2025-07-27,Pune,Beauty,4.0,779.94,25.0,2339.81
2024-10-04,Chennai,Clothing,5.0,964.44,0.0,4822.2
2024-11-11,Pune,Clothing,8.0,945.78,15.0,6431.28
2024-02-04,Delhi,Groceries,5.0,279.22,0.0,1396.08
2025-05-31,Mumbai,Groceries,5.0,397.89,10.0,1790.5
2025-07-08,Pune,Groceries,5.0,370.0,5.0,1757.51
2025-11-20,Bangalore,Beauty,10.0,1015.81,0.0,10158.07
2024-07-20,Chennai,Groceries,13.0,364.82,0.0,4742.7
2024-04-10,Chennai,Sports,8.0,1999.93,5.0,15199.46
2025-06-08,Pune,Electronics,2.0,9469.16,0.0,18938.32
2025-01-10,Delhi,Home & Kitchen,5.0,1291.93,5.0,6136.66
2024-11-30,Pune,Beauty,8.0,737.97,0.0,5903.76
2024-06-29,Pune,Electronics,8.0,8245.29,10.0,59366.07
2024-09-11,Pune,Beauty,7.0,609.91,25.0,3202.03
2025-05-24,Delhi,Home & Kitchen,8.0,1451.26,10.0,10449.05
2025-12-10,Mumbai,Home & Kitchen,7.0,1961.62,10.0,12358.22
2024-04-11,Mumbai,Sports,4.0,1781.44,20.0,5700.62
2024-03-30,Pune,Beauty,7.0,834.72,15.0,4966.56
2025-04-09,Pune,Clothing,11.0,1277.7,20.0,11243.79
2025-08-21,Delhi,Clothing,7.0,1190.69,0.0,8334.83
2024-03-09,Mumbai,Home & Kitchen,9.0,1665.71,5.0,14241.81
2024-10-28,Pune,Beauty,10.0,560.18,0.0,5601.81
2025-09-12,Pune,Clothing,10.0,887.5,0.0,8875.04
2024-05-26,Pune,Electronics,4.0,9250.16,0.0,37000.66
2025-11-07,Pune,Beauty,6.0,773.02,15.0,3942.42
2024-09-26,Bangalore,Electronics,3.0,7932.65,25.0,17848.45
2024-05-05,Delhi,Home & Kitchen,5.0,2061.05,0.0,10305.27
2025-05-15,Delhi,Electronics,5.0,8225.39,0.0,41126.94
2024-03-01,Mumbai,Groceries,7.0,235.2,0.0,1646.37
2025-02-23,Delhi,Home & Kitchen,4.0,1171.85,0.0,4687.38
2025-07-14,Delhi,Home & Kitchen,7.0,1898.84,5.0,12627.31
2025-02-09,Mumbai,Groceries,2.0,342.93,15.0,582.98
2025-11-16,Mumbai,Electronics,8.0,7392.45,5.0,56182.6
2024-07-26,Bangalore,Electronics,7.0,8310.8,15.0,49449.27
2025-04-12,Mumbai,Beauty,10.0,537.38,10.0,4836.44
2024-05-12,Mumbai,Groceries,8.0,377.03,20.0,2412.99
2025-03-17,Bangalore,Clothing,7.0,1015.46,10.0,6397.41
2024-06-19,Mumbai,Clothing,10.0,907.87,0.0,9078.66
2024-04-14,Bangalore,Groceries,4.0,422.43,5.0,1605.22
2025-12-31,Bangalore,Beauty,6.0,575.6,5.0,3280.94
2024-01-12,Bangalore,Electronics,7.0,8887.45,0.0,62212.16
2024-11-25,Mumbai,Home & Kitchen,7.0,2277.36,20.0,12753.24
2025-06-26,Mumbai,Groceries,6.0,441.34,0.0,2648.05
2024-11-21,Pune,Clothing,10.0,1186.46,5.0,11271.4
2024-06-15,Mumbai,Electronics,3.0,7945.01,15.0,20259.78
2024-08-24,Delhi,Groceries,7.0,332.76,0.0,2329.33
2024-05-07,Chennai,Electronics,2.0,9015.25,10.0,16227.46
2025-02-27,Pune,Electronics,6.0,5527.92,10.0,29850.76
2024-03-21,Delhi,Groceries,9.0,259.36,10.0,2100.85
2025-04-12,Pune,Groceries,10.0,394.64,25.0,2959.76
2025-03-09,Bangalore,Groceries,6.0,404.76,5.0,2307.11
2024-08-04,Delhi,Groceries,6.0,235.59,5.0,1342.87
2024-09-08,Delhi,Clothing,2.0,1072.05,0.0,2144.09
2024-07-12,Chennai,Beauty,2.0,586.68,15.0,997.36
2025-10-06,Bangalore,Groceries,6.0,317.25,0.0,1903.5
2025-01-26,Mumbai,Beauty,5.0,963.76,15.0,4095.97
2024-12-16,Delhi,Electronics,9.0,8686.13,10.0,70357.68
2025-10-23,Mumbai,Beauty,11.0,772.59,15.0,7223.69
2024-09-22,Delhi,Groceries,4.0,400.29,0.0,1601.17
2025-05-26,Bangalore,Home & Kitchen,8.0,2045.75,5.0,15547.7
2024-09-13,Delhi,Clothing,5.0,1055.65,5.0,5014.32
2025-02-21,Bangalore,Groceries,7.0,512.48,10.0,3228.61
2024-10-05,Bangalore,Beauty,10.0,726.42,5.0,6900.95
2025-11-23,Delhi,Electronics,12.0,8010.97,10.0,86518.52
2024-08-15,Mumbai,Sports,10.0,1503.31,15.0,12778.11
2024-11-15,Delhi,Electronics,3.0,7262.36,5.0,20697.74
2025-10-22,Mumbai,Clothing,10.0,1621.06,25.0,12157.93
2024-06-19,Chennai,Clothing,4.0,1491.44,5.0,5667.46
2024-08-11,Bangalore,Clothing,4.0,1366.17,5.0,5191.43
2024-07-09,Delhi,Home & Kitchen,6.0,1467.84,15.0,7485.97
2025-03-24,Pune,Clothing,5.0,1213.9,0.0,6069.52
2025-01-09,Chennai,Groceries,7.0,331.89,0.0,2323.2
2025-10-26,Bangalore,Clothing,8.0,1128.96,20.0,7225.33
2025-02-23,Pune,Groceries,3.0,389.09,5.0,1108.91
2024-07-30,Delhi,Home & Kitchen,3.0,1864.07,0.0,5592.21
2025-10-08,Mumbai,Clothing,12.0,1000.37,0.0,12004.48
2025-07-20,Bangalore,Groceries,6.0,433.6,15.0,2211.37
2024-01-02,Mumbai,Clothing,2.0,879.24,15.0,1494.7
2025-12-03,Bangalore,Groceries,8.0,303.71,5.0,2308.17
2025-08-06,Delhi,Groceries,3.0,406.55,5.0,1158.67
2025-11-28,Mumbai,Sports,8.0,2281.19,0.0,18249.54
2024-04-17,Chennai,Clothing,11.0,999.2,0.0,10991.19
2025-12-28,Pune,Groceries,7.0,366.17,5.0,2435.04
2025-04-07,Mumbai,Electronics,7.0,8924.63,0.0,62472.44
2024-08-21,Mumbai,Clothing,9.0,863.42,0.0,7770.76
2024-10-10,Chennai,Home & Kitchen,10.0,1568.78,0.0,15687.8
2024-08-08,Delhi,Groceries,4.0,299.61,20.0,958.74
2025-02-16,Chennai,Sports,10.0,1988.39,0.0,19883.89
2025-07-02,Bangalore,Groceries,10.0,463.5,15.0,3939.73
2025-03-21,Mumbai,Electronics,2.0,8021.49,15.0,13636.54
2024-09-25,Mumbai,Electronics,11.0,6764.89,0.0,74413.82
2024-11-23,Mumbai,Groceries,18.0,387.62,10.0,6279.42
2025-09-10,Chennai,Groceries,7.0,517.85,5.0,3443.7
2025-12-29,Delhi,Clothing,9.0,1035.47,0.0,9319.24
2025-11-25,Pune,Home & Kitchen,5.0,1473.49,0.0,7367.44
2025-08-10,Bangalore,Beauty,8.0,661.16,15.0,4495.88
2025-01-26,Delhi,Beauty,6.0,551.6,15.0,2813.18
2025-10-29,Chennai,Electronics,11.0,4132.43,10.0,40911.09
2025-10-25,Chennai,Clothing,7.0,1003.31,5.0,6672.01
2024-07-19,Pune,Home & Kitchen,5.0,1948.59,5.0,9255.79
2024-11-09,Delhi,Clothing,6.0,971.37,0.0,5828.21
2024-04-21,Delhi,Groceries,8.0,407.23,15.0,2769.17
2025-11-04,Pune,Electronics,5.0,10320.13,0.0,51600.64
2025-12-06,Mumbai,Beauty,10.0,808.15,0.0,8081.46
2024-08-04,Bangalore,Electronics,5.0,9989.83,15.0,42456.78
2025-07-07,Delhi,Beauty,7.0,653.48,0.0,4574.39
2025-05-06,Mumbai,Groceries,8.0,447.78,0.0,3582.25
2024-03-06,Mumbai,Clothing,3.0,951.66,25.0,2141.23
2024-07-18,Bangalore,Groceries,,440.69,10.0,1983.08
2024-02-26,Mumbai,Clothing,9.0,1159.09,25.0,7823.85
2024-07-17,Pune,Electronics,6.0,5935.53,0.0,35613.2
2024-07-18,Mumbai,Electronics,5.0,10734.09,0.0,53670.45
2024-05-06,Delhi,Beauty,5.0,839.89,5.0,3989.49
2025-07-06,Mumbai,Groceries,5.0,428.22,15.0,1819.93
2024-10-30,Bangalore,Beauty,6.0,544.67,10.0,2941.23
2025-08-31,Chennai,Clothing,6.0,1153.6,10.0,6229.42
2024-06-22,Chennai,Electronics,11.0,7576.95,0.0,83346.44
2025-09-21,Pune,Groceries,2.0,310.5,0.0,620.99
2024-05-20,Pune,Beauty,9.0,759.52,20.0,5468.52
2025-06-30,Bangalore,Sports,4.0,2895.49,10.0,10423.78
2024-06-12,Pune,Clothing,4.0,1032.63,10.0,3717.46
2025-12-12,Pune,Electronics,9.0,6053.36,10.0,49032.23
2024-08-18,Pune,Electronics,4.0,9446.44,0.0,37785.76
2025-10-18,Mumbai,Sports,13.0,1516.0,0.0,19708.03
2025-09-19,Bangalore,Home & Kitchen,4.0,1299.36,0.0,5197.46
2025-07-22,Delhi,Home & Kitchen,8.0,2364.91,10.0,17027.33
2025-10-24,Delhi,Groceries,14.0,471.56,5.0,6271.73
2025-10-11,Delhi,Clothing,11.0,1218.34,25.0,10051.3
2024-06-24,Mumbai,Groceries,6.0,334.13,20.0,1603.83
2024-11-04,Mumbai,Clothing,6.0,1292.98,15.0,6594.19
2024-09-21,Delhi,Sports,13.0,2046.56,0.0,26605.27
2025-04-14,Chennai,Electronics,6.0,10275.43,0.0,61652.6
2025-07-28,Mumbai,Clothing,3.0,1333.91,5.0,3801.63
2024-04-24,Delhi,Groceries,6.0,331.39,5.0,1888.93
2024-11-18,Bangalore,Clothing,13.0,1330.88,5.0,16436.36
2025-03-19,Chennai,Sports,9.0,1861.59,5.0,15916.6
2024-08-14,Mumbai,Beauty,8.0,698.6,0.0,5588.78
2024-04-09,Bangalore,Home & Kitchen,7.0,2008.1,15.0,11948.21
2025-06-14,Mumbai,Groceries,6.0,347.62,25.0,1564.28
2024-09-29,Delhi,Clothing,8.0,882.22,0.0,7057.74
2025-06-07,Chennai,Electronics,7.0,9086.11,5.0,60422.66
2025-11-19,Bangalore,Sports,7.0,2023.82,0.0,14166.71
2024-02-20,Bangalore,Home & Kitchen,9.0,2219.14,0.0,19972.22
2024-12-10,Pune,Groceries,7.0,360.5,0.0,2523.52
2025-07-26,Mumbai,Electronics,6.0,7436.61,0.0,44619.63
2024-12-07,Chennai,Groceries,9.0,306.29,20.0,2205.28
2025-12-28,Bangalore,Groceries,7.0,351.54,10.0,2214.7
2025-07-26,Mumbai,Groceries,7.0,290.3,0.0,2032.1
2025-05-11,Bangalore,Clothing,9.0,1156.66,10.0,9368.92
2024-01-17,Delhi,Groceries,7.0,303.03,20.0,1696.99
2024-09-08,Pune,Groceries,3.0,232.49,15.0,592.85
2024-10-08,Mumbai,Clothing,3.0,1283.15,20.0,3079.55
2025-05-09,Bangalore,Home & Kitchen,6.0,2046.71,0.0,12280.26
2024-01-29,Chennai,Electronics,6.0,8087.97,0.0,48527.83
2024-10-07,Mumbai,Sports,8.0,2064.8,10.0,14866.54
2024-04-14,Mumbai,Clothing,5.0,1378.47,25.0,5169.26
2024-01-18,Bangalore,Sports,9.0,2753.1,0.0,24777.93
2024-05-27,Mumbai,Groceries,3.0,317.93,5.0,906.09
2024-11-29,Chennai,Electronics,9.0,6434.58,15.0,49224.5
2025-04-06,Delhi,Electronics,6.0,7686.44,0.0,46118.65
2024-08-11,Mumbai,Home & Kitchen,5.0,2113.02,0.0,10565.11
2025-12-13,Chennai,Clothing,11.0,1120.13,0.0,12321.44
2024-04-23,Bangalore,Beauty,7.0,625.29,0.0,4377.0
2024-08-24,Mumbai,Electronics,5.0,10184.35,0.0,50921.76
2025-04-24,Delhi,Groceries,4.0,334.32,,1002.97
2025-01-27,Bangalore,Sports,8.0,1626.18,10.0,11708.46
2025-05-28,Delhi,Clothing,8.0,1193.65,15.0,8116.82
2024-02-05,Mumbai,Groceries,5.0,274.77,10.0,1236.46
2024-03-05,Bangalore,Groceries,6.0,458.96,0.0,2753.77
2025-01-23,Chennai,Groceries,5.0,403.69,5.0,1917.52
2024-08-06,Bangalore,Home & Kitchen,12.0,1544.38,5.0,17605.99
2024-12-31,Pune,Clothing,7.0,1409.09,25.0,7397.72
2025-08-22,Delhi,Groceries,4.0,291.34,20.0,932.28
2025-07-27,Pune,Groceries,8.0,344.71,10.0,2481.93
2025-07-06,Mumbai,Home & Kitchen,10.0,1971.69,10.0,17745.2
2024-07-12,Delhi,Clothing,6.0,1482.19,15.0,7559.18
2024-04-26,Bangalore,Groceries,7.0,339.53,5.0,2257.91
2025-08-22,Mumbai,Clothing,5.0,990.79,0.0,4953.96
2024-03-09,Delhi,Groceries,8.0,448.05,10.0,3225.93
2025-10-10,Delhi,Home & Kitchen,7.0,1944.77,0.0,13613.38
2025-06-06,Mumbai,Groceries,11.0,271.59,0.0,2987.44
2024-09-20,Delhi,Groceries,3.0,305.64,15.0,779.38
2024-12-12,Delhi,Sports,15.0,2284.22,10.0,30837.03
2025-10-14,Bangalore,Home & Kitchen,6.0,2152.57,10.0,11623.87
2024-03-28,Bangalore,Groceries,5.0,359.44,20.0,1437.78
2024-08-14,Mumbai,Groceries,6.0,493.21,5.0,2811.32
2025-03-03,Mumbai,Groceries,4.0,305.46,20.0,977.48
2025-05-24,Mumbai,Groceries,4.0,373.33,0.0,1493.33
2025-05-16,Pune,Sports,6.0,2074.09,0.0,12444.56
2025-12-05,Chennai,Home & Kitchen,7.0,1514.13,5.0,10068.97
2025-11-13,Chennai,Beauty,15.0,803.94,0.0,12059.14
2025-03-01,Pune,Electronics,8.0,11077.81,0.0,88622.51
2025-10-28,Mumbai,Beauty,9.0,631.45,15.0,4830.57
2024-05-27,Bangalore,Clothing,3.0,1310.09,5.0,3733.75
2024-08-21,Pune,Home & Kitchen,8.0,2168.41,5.0,16479.9
2025-03-28,Bangalore,Home & Kitchen,4.0,1633.14,0.0,6532.55
2025-06-07,Delhi,Electronics,6.0,8231.9,10.0,44452.24
2024-03-17,Pune,Clothing,6.0,819.75,15.0,4180.7
2025-02-21,Bangalore,Sports,6.0,1017.18,15.0,5187.61
2024-07-28,Bangalore,Groceries,5.0,274.64,10.0,1235.86
2024-07-03,Delhi,Electronics,6.0,6790.18,10.0,36666.96
2024-04-19,Mumbai,Clothing,5.0,1383.74,0.0,6918.71
2024-02-10,Delhi,Home & Kitchen,11.0,2175.86,5.0,22737.71
2025-06-03,Pune,Clothing,5.0,1140.24,20.0,4560.94
2024-08-24,Bangalore,Sports,4.0,1814.88,15.0,6170.6
2024-12-29,Bangalore,Clothing,11.0,1491.69,15.0,13947.3
2025-01-03,Pune,Sports,7.0,2607.69,5.0,17341.14
2025-12-17,Mumbai,Electronics,8.0,9126.74,15.0,62061.83
2025-05-15,Bangalore,Groceries,6.0,287.33,0.0,1723.95
2025-04-03,Mumbai,Groceries,7.0,324.43,10.0,2043.93
2025-02-04,Mumbai,Beauty,10.0,426.34,10.0,3837.03
2025-01-07,Mumbai,Groceries,5.0,389.21,25.0,1459.55
2024-02-11,Mumbai,Clothing,7.0,1256.47,10.0,7915.78
2025-05-19,Delhi,Groceries,8.0,245.07,5.0,1862.55
2025-08-03,Pune,Groceries,3.0,256.48,0.0,769.45
2024-01-28,Bangalore,Clothing,2.0,1103.42,10.0,1986.16
2024-06-23,Bangalore,Clothing,7.0,1125.52,0.0,7878.66
2025-10-24,Chennai,Beauty,9.0,761.73,15.0,5827.25
2024-09-04,Mumbai,Groceries,6.0,269.48,10.0,1455.17
2025-07-18,Mumbai,Sports,7.0,2155.19,0.0,15086.32
2025-09-03,Mumbai,Clothing,4.0,835.41,5.0,3174.57
2025-08-31,Bangalore,Groceries,6.0,269.03,15.0,1372.04
2025-07-18,Pune,Sports,5.0,1906.74,0.0,9533.69
2024-08-14,Pune,Electronics,7.0,5877.13,0.0,41139.94
2025-05-08,Delhi,Clothing,6.0,920.17,0.0,5521.04
2024-04-23,Mumbai,Home & Kitchen,8.0,1685.97,5.0,12813.4
2025-08-08,Delhi,Clothing,10.0,1234.47,10.0,11110.2
2024-05-06,Mumbai,Sports,3.0,2475.36,0.0,7426.07
2024-09-25,Pune,Electronics,5.0,5873.81,0.0,29369.07
2024-05-25,Pune,Home & Kitchen,3.0,1384.04,10.0,3736.9
2025-03-07,Mumbai,Clothing,6.0,955.82,15.0,4874.69
2025-03-03,Bangalore,Electronics,3.0,9484.44,5.0,27030.66
2024-05-23,Mumbai,Sports,3.0,2366.32,5.0,6744.03
2024-05-15,Pune,Sports,6.0,2683.5,10.0,14490.88
2024-03-14,Delhi,Groceries,7.0,228.59,15.0,1360.13
2024-02-08,Pune,Electronics,6.0,9003.53,0.0,54021.17
2024-06-15,Mumbai,Groceries,6.0,384.92,5.0,2194.02
2025-11-28,Mumbai,Sports,8.0,2281.19,0.0,18249.54
2024-05-03,Delhi,Beauty,4.0,607.17,0.0,2428.69
2025-05-08,Chennai,Groceries,5.0,331.75,0.0,1658.75
2025-07-05,Pune,Clothing,5.0,887.24,0.0,4436.18
2024-12-03,Mumbai,Groceries,10.0,240.96,20.0,1927.69
2025-01-06,Delhi,Sports,3.0,1915.5,10.0,5171.86
2025-10-30,Mumbai,Sports,7.0,1919.48,5.0,12764.51
2024-10-10,Mumbai,Home & Kitchen,8.0,1768.18,0.0,14145.46
2025-08-31,Bangalore,Groceries,6.0,269.03,15.0,1372.04
2024-11-02,Chennai,Groceries,7.0,356.87,10.0,2248.26
2025-02-08,Mumbai,Clothing,4.0,1463.65,5.0,5561.89
2024-10-31,Mumbai,Home & Kitchen,8.0,2070.87,20.0,13253.59
2024-11-06,Mumbai,Electronics,12.0,8100.4,10.0,87484.35
2024-05-26,Mumbai,Clothing,6.0,1289.32,5.0,7349.13
2024-11-10,Chennai,Groceries,10.0,360.8,0.0,3608.0
2025-02-28,Bangalore,Clothing,8.0,1212.42,0.0,9699.34
2024-11-26,Mumbai,Electronics,7.0,8359.4,,58515.83
2025-02-03,Delhi,Clothing,9.0,1081.64,0.0,9734.79
