Date,Store,Category,Units Sold,Unit Price,Discount %,Revenue,Month,MonthName,Quarter,Weekday
2024-01-03,Mumbai,Clothing,5.0,1102.07,10.0,4959.31,1,Jan,1,Wednesday
2024-03-15,Delhi,Home & Kitchen,11.0,1621.07,0.0,17831.77,3,Mar,1,Friday
2024-01-01,Pune,Groceries,3.0,363.94,0.0,1091.82,1,Jan,1,Monday
2024-10-13,Mumbai,Clothing,13.0,1538.08,10.0,17995.54,10,Oct,4,Sunday
2025-03-21,Chennai,Electronics,8.0,11886.91,10.0,85585.75,3,Mar,1,Friday
2024-04-15,Mumbai,Electronics,9.0,8633.39,10.0,69930.46,4,Apr,2,Monday
2025-12-23,Chennai,Sports,7.0,3024.87,20.0,16939.27,12,Dec,4,Tuesday
2025-07-30,Delhi,Home & Kitchen,2.0,1818.4,0.0,3636.8,7,Jul,3,Wednesday
2025-09-11,Delhi,Home & Kitchen,6.0,1756.61,0.0,10539.66,9,Sep,3,Thursday
2025-03-04,Bangalore,Groceries,11.0,322.01,5.0,3365.0,3,Mar,1,Tuesday
2025-08-23,Bangalore,Sports,3.0,2381.73,5.0,6787.93,8,Aug,3,Saturday
2024-09-22,Pune,Clothing,4.0,1236.36,5.0,4698.17,9,Sep,3,Sunday
2025-11-26,Chennai,Home & Kitchen,9.0,1769.17,0.0,15922.53,11,Nov,4,Wednesday
2025-09-17,Bangalore,Electronics,5.0,9432.9,0.0,47164.5,9,Sep,3,Wednesday
2024-08-31,Delhi,Electronics,7.0,7782.7,0.0,54478.9,8,Aug,3,Saturday
2024-02-03,Mumbai,Home & Kitchen,5.0,2094.9,20.0,8379.6,2,Feb,1,Saturday
2025-10-29,Delhi,Groceries,12.0,304.93,0.0,3659.16,10,Oct,4,Wednesday
2024-01-14,Delhi,Home & Kitchen,6.0,1502.9,5.0,8566.53,1,Jan,1,Sunday
2024-09-05,Mumbai,Electronics,6.0,7595.9,10.0,41017.86,9,Sep,3,Thursday
2025-09-05,Mumbai,Clothing,7.0,1285.97,5.0,8551.7,9,Sep,3,Friday
2025-03-23,Mumbai,Groceries,8.0,421.73,5.0,3205.15,3,Mar,1,Sunday
2024-08-01,Pune,Clothing,8.0,709.11,10.0,5105.59,8,Aug,3,Thursday
2025-07-22,Delhi,Home & Kitchen,8.0,2048.7,10.0,14750.64,7,Jul,3,Tuesday
2024-11-11,Mumbai,Clothing,8.0,905.9,15.0,6160.12,11,Nov,4,Monday
2025-09-08,Bangalore,Electronics,9.0,8534.48,10.0,69129.29,9,Sep,3,Monday
2024-11-04,Bangalore,Groceries,9.0,409.67,15.0,3133.98,11,Nov,4,Monday
2024-09-09,Mumbai,Home & Kitchen,8.0,2038.73,25.0,12232.38,9,Sep,3,Monday
2025-01-08,Delhi,Sports,4.0,2330.2,0.0,9320.8,1,Jan,1,Wednesday
2024-02-22,Delhi,Sports,5.0,2216.68,10.0,9975.06,2,Feb,1,Thursday
2024-12-19,Mumbai,Clothing,9.0,1109.16,5.0,9483.32,12,Dec,4,Thursday
2024-03-14,Mumbai,Electronics,11.0,7575.47,25.0,62497.63,3,Mar,1,Thursday
2024-01-10,Bangalore,Home & Kitchen,8.0,2284.35,0.0,18274.8,1,Jan,1,Wednesday
2024-10-09,Delhi,Clothing,12.0,982.35,20.0,9430.56,10,Oct,4,Wednesday
2025-09-20,Delhi,Groceries,4.0,291.52,20.0,932.86,9,Sep,3,Saturday
2025-11-05,Delhi,Electronics,9.0,8421.66,10.0,68215.45,11,Nov,4,Wednesday
2025-07-18,Mumbai,Groceries,6.0,473.67,5.0,2699.92,7,Jul,3,Friday
2024-02-03,Delhi,Electronics,7.0,5180.34,5.0,34449.26,2,Feb,1,Saturday
2025-03-08,Delhi,Home & Kitchen,8.0,2061.55,0.0,16492.4,3,Mar,1,Saturday
2024-07-07,Delhi,Sports,8.0,2304.64,5.0,17515.26,7,Jul,3,Sunday
2025-01-30,Chennai,Clothing,10.0,1101.35,0.0,11013.5,1,Jan,1,Thursday
2025-04-03,Bangalore,Groceries,6.0,434.81,5.0,2478.42,4,Apr,2,Thursday
2024-10-22,Mumbai,Electronics,4.0,12049.95,10.0,43379.82,10,Oct,4,Tuesday
2025-10-13,Chennai,Groceries,10.0,405.0,10.0,3645.0,10,Oct,4,Monday
2024-07-23,Mumbai,Beauty,7.0,592.75,0.0,4149.25,7,Jul,3,Tuesday
2025-01-29,Pune,Groceries,3.0,404.1,25.0,909.23,1,Jan,1,Wednesday
2024-10-10,Mumbai,Sports,7.0,1977.68,10.0,12459.38,10,Oct,4,Thursday
2025-09-05,Mumbai,Groceries,12.0,400.99,0.0,4811.88,9,Sep,3,Friday
2025-06-17,Mumbai,Home & Kitchen,8.0,1881.07,5.0,14296.13,6,Jun,2,Tuesday
2024-09-04,Delhi,Groceries,8.0,382.97,5.0,2910.57,9,Sep,3,Wednesday
2024-09-16,Mumbai,Clothing,5.0,1003.91,5.0,4768.57,9,Sep,3,Monday
2025-04-29,Pune,Electronics,11.0,8822.67,10.0,87344.43,4,Apr,2,Tuesday
2025-05-12,Delhi,Groceries,13.0,291.48,10.0,3410.32,5,May,2,Monday
2024-09-05,Bangalore,Clothing,7.0,1126.0,5.0,7487.9,9,Sep,3,Thursday
2025-10-01,Delhi,Electronics,12.0,8313.44,0.0,99761.28,10,Oct,4,Wednesday
2024-06-22,Delhi,Electronics,5.0,7348.85,0.0,36744.25,6,Jun,2,Saturday
2025-03-11,Delhi,Sports,10.0,1716.24,20.0,13729.92,3,Mar,1,Tuesday
2025-05-04,Mumbai,Electronics,8.0,7909.05,0.0,63272.4,5,May,2,Sunday
2025-12-15,Mumbai,Electronics,6.0,6794.31,15.0,34650.98,12,Dec,4,Monday
2024-11-04,Delhi,Clothing,7.0,1136.5,10.0,7159.95,11,Nov,4,Monday
2024-04-09,Chennai,Groceries,5.0,287.69,25.0,1078.84,4,Apr,2,Tuesday
2024-07-06,Mumbai,Sports,6.0,2103.83,10.0,11360.68,7,Jul,3,Saturday
2024-05-26,Delhi,Home & Kitchen,2.0,1711.47,25.0,2567.2,5,May,2,Sunday
2025-08-28,Mumbai,Electronics,6.0,8926.49,5.0,50880.99,8,Aug,3,Thursday
2025-01-20,Mumbai,Clothing,8.0,1139.1,15.0,7745.88,1,Jan,1,Monday
2025-11-16,Mumbai,Groceries,11.0,406.1,0.0,4467.1,11,Nov,4,Sunday
2024-08-10,Chennai,Clothing,6.0,1108.89,25.0,4990.0,8,Aug,3,Saturday
2024-02-15,Chennai,Beauty,7.0,612.57,5.0,4073.59,2,Feb,1,Thursday
2024-06-04,Bangalore,Electronics,7.0,8063.88,10.0,50802.44,6,Jun,2,Tuesday
2025-09-24,Pune,Groceries,8.0,350.26,0.0,2802.08,9,Sep,3,Wednesday
2025-02-08,Mumbai,Clothing,5.0,1144.52,0.0,5722.6,2,Feb,1,Saturday
2025-11-29,Pune,Electronics,5.0,5272.2,5.0,25042.95,11,Nov,4,Saturday
2025-07-19,Mumbai,Electronics,10.0,6150.83,0.0,61508.3,7,Jul,3,Saturday
2024-09-13,Mumbai,Electronics,5.0,10743.63,0.0,53718.15,9,Sep,3,Friday
2024-12-03,Mumbai,Sports,8.0,3123.5,0.0,24988.0,12,Dec,4,Tuesday
2024-10-23,Pune,Groceries,6.0,332.91,15.0,1697.84,10,Oct,4,Wednesday
2024-02-24,Chennai,Sports,8.0,2216.86,0.0,17734.88,2,Feb,1,Saturday
2024-07-11,Delhi,Electronics,10.0,7983.35,15.0,67858.47,7,Jul,3,Thursday
2024-05-29,Chennai,Clothing,6.0,1238.27,0.0,7429.62,5,May,2,Wednesday
2025-12-26,Delhi,Groceries,6.0,371.49,10.0,2006.05,12,Dec,4,Friday
2024-02-23,Mumbai,Groceries,9.0,317.83,5.0,2717.45,2,Feb,1,Friday
2024-12-19,Mumbai,Electronics,6.0,4287.93,20.0,20582.06,12,Dec,4,Thursday
2025-09-20,Chennai,Groceries,4.0,369.97,5.0,1405.89,9,Sep,3,Saturday
2025-06-24,Pune,Groceries,1.0,324.66,0.0,324.66,6,Jun,2,Tuesday
2025-02-21,Delhi,Electronics,8.0,12976.02,15.0,88236.94,2,Feb,1,Friday
2024-04-13,Pune,Clothing,9.0,1010.81,5.0,8642.43,4,Apr,2,Saturday
2025-07-31,Pune,Groceries,5.0,359.51,15.0,1527.92,7,Jul,3,Thursday
2025-11-02,Mumbai,Groceries,6.0,364.3,0.0,2185.8,11,Nov,4,Sunday
2024-03-21,Pune,Home & Kitchen,8.0,1868.45,5.0,14200.22,3,Mar,1,Thursday
2024-01-23,Mumbai,Clothing,9.0,1075.48,0.0,9679.32,1,Jan,1,Tuesday
2025-08-10,Mumbai,Electronics,3.0,7524.65,5.0,21445.25,8,Aug,3,Sunday
2025-04-05,Chennai,Groceries,10.0,366.74,0.0,3667.4,4,Apr,2,Saturday
2024-02-19,Delhi,Electronics,3.0,9804.14,0.0,29412.42,2,Feb,1,Monday
2024-06-09,Pune,Home & Kitchen,5.0,1626.35,0.0,8131.75,6,Jun,2,Sunday
2024-04-28,Mumbai,Home & Kitchen,7.0,1924.44,5.0,12797.53,4,Apr,2,Sunday
2024-03-22,Delhi,Electronics,5.0,12062.05,15.0,51263.71,3,Mar,1,Friday
2025-05-03,Bangalore,Electronics,5.0,8428.6,10.0,37928.7,5,May,2,Saturday
2025-05-18,Pune,Clothing,6.0,1304.84,0.0,7829.04,5,May,2,Sunday
2024-07-07,Mumbai,Groceries,4.0,424.42,10.0,1527.91,7,Jul,3,Sunday
2024-05-10,Mumbai,Home & Kitchen,3.0,1606.01,0.0,4818.03,5,May,2,Friday
2025-06-25,Chennai,Electronics,8.0,9470.5,10.0,68187.6,6,Jun,2,Wednesday
2024-01-21,Mumbai,Beauty,4.0,856.77,0.0,3427.08,1,Jan,1,Sunday
2024-11-08,Pune,Groceries,13.0,344.87,0.0,4483.31,11,Nov,4,Friday
2025-04-13,Mumbai,Home & Kitchen,8.0,1541.06,0.0,12328.48,4,Apr,2,Sunday
2024-02-18,Bangalore,Electronics,10.0,7681.18,0.0,76811.8,2,Feb,1,Sunday
2025-06-01,Bangalore,Groceries,7.0,356.27,5.0,2369.2,6,Jun,2,Sunday
2024-02-08,Bangalore,Clothing,4.0,1431.74,5.0,5440.61,2,Feb,1,Thursday
2025-07-11,Pune,Clothing,7.0,1350.84,5.0,8983.09,7,Jul,3,Friday
2025-09-12,Bangalore,Groceries,11.0,256.83,0.0,2825.13,9,Sep,3,Friday
2024-11-27,Mumbai,Electronics,6.0,12024.13,0.0,72144.78,11,Nov,4,Wednesday
2024-11-10,Chennai,Groceries,10.0,360.8,0.0,3608.0,11,Nov,4,Sunday
2024-06-17,Chennai,Home & Kitchen,9.0,1305.1,0.0,11745.9,6,Jun,2,Monday
2025-02-11,Delhi,Beauty,11.0,988.77,0.0,10876.47,2,Feb,1,Tuesday
2024-04-17,Chennai,Electronics,7.0,7076.07,15.0,42102.62,4,Apr,2,Wednesday
2024-01-14,Chennai,Beauty,2.0,744.38,0.0,1488.76,1,Jan,1,Sunday
2025-11-05,Bangalore,Beauty,8.0,646.15,15.0,4393.82,11,Nov,4,Wednesday
2025-01-19,Bangalore,Sports,3.0,1696.12,15.0,4325.11,1,Jan,1,Sunday
2024-01-09,Pune,Electronics,9.0,8747.17,0.0,78724.53,1,Jan,1,Tuesday
2024-11-26,Mumbai,Clothing,10.0,1227.03,0.0,12270.3,11,Nov,4,Tuesday
2025-11-01,Mumbai,Clothing,7.0,1115.79,0.0,7810.53,11,Nov,4,Saturday
2024-10-19,Pune,Groceries,8.0,374.24,15.0,2544.83,10,Oct,4,Saturday
2024-10-19,Bangalore,Clothing,11.0,1396.07,25.0,11517.58,10,Oct,4,Saturday
2024-05-10,Delhi,Home & Kitchen,2.0,1316.36,0.0,2632.72,5,May,2,Friday
2025-05-09,Mumbai,Clothing,4.0,1367.15,10.0,4921.74,5,May,2,Friday
2024-03-02,Pune,Clothing,8.0,950.55,10.0,6843.96,3,Mar,1,Saturday
2025-03-16,Bangalore,Home & Kitchen,6.0,1639.13,20.0,7867.82,3,Mar,1,Sunday
2025-06-12,Pune,Home & Kitchen,8.0,1813.73,0.0,14509.84,6,Jun,2,Thursday
2025-02-05,Mumbai,Beauty,6.0,484.42,0.0,2906.52,2,Feb,1,Wednesday
2024-04-27,Mumbai,Clothing,5.0,1458.32,10.0,6562.44,4,Apr,2,Saturday
2024-10-17,Mumbai,Electronics,4.0,8871.06,10.0,31935.82,10,Oct,4,Thursday
2024-07-30,Bangalore,Beauty,1.0,689.33,15.0,585.93,7,Jul,3,Tuesday
2025-03-14,Delhi,Electronics,11.0,9182.61,25.0,75756.53,3,Mar,1,Friday
2024-09-04,Delhi,Clothing,5.0,1544.83,0.0,7724.15,9,Sep,3,Wednesday
2024-04-12,Mumbai,Groceries,8.0,346.89,5.0,2636.36,4,Apr,2,Friday
2024-02-06,Bangalore,Electronics,4.0,8528.06,15.0,28995.4,2,Feb,1,Tuesday
2024-09-06,Bangalore,Electronics,9.0,7947.82,15.0,60800.82,9,Sep,3,Friday
2024-03-08,Delhi,Clothing,8.0,1241.42,10.0,8938.22,3,Mar,1,Friday
2024-07-23,Chennai,Groceries,7.0,380.42,0.0,2662.94,7,Jul,3,Tuesday
2025-12-20,Delhi,Beauty,8.0,634.26,5.0,4820.38,12,Dec,4,Saturday
2025-10-17,Chennai,Groceries,6.0,409.29,0.0,2455.74,10,Oct,4,Friday
2024-02-05,Pune,Electronics,2.0,10340.67,5.0,19647.27,2,Feb,1,Monday
2024-08-03,Pune,Clothing,6.0,1364.78,0.0,8188.68,8,Aug,3,Saturday
2024-06-01,Mumbai,Electronics,6.0,6220.88,0.0,37325.28,6,Jun,2,Saturday
2025-08-29,Mumbai,Groceries,7.0,266.72,5.0,1773.69,8,Aug,3,Friday
2025-05-26,Bangalore,Electronics,3.0,7727.8,25.0,17387.55,5,May,2,Monday
2024-08-21,Delhi,Electronics,4.0,7077.74,20.0,22648.77,8,Aug,3,Wednesday
2024-09-08,Mumbai,Beauty,5.0,783.92,10.0,3527.64,9,Sep,3,Sunday
2024-09-26,Mumbai,Electronics,9.0,6368.72,25.0,42988.86,9,Sep,3,Thursday
2024-04-20,Mumbai,Electronics,7.0,9939.78,25.0,52183.84,4,Apr,2,Saturday
2024-07-25,Chennai,Electronics,6.0,6502.84,15.0,33164.48,7,Jul,3,Thursday
2024-03-27,Delhi,Groceries,3.0,272.71,5.0,777.22,3,Mar,1,Wednesday
2024-06-05,Mumbai,Sports,8.0,1790.56,10.0,12892.03,6,Jun,2,Wednesday
2025-05-01,Mumbai,Electronics,7.0,7778.33,15.0,46281.06,5,May,2,Thursday
2025-09-25,Delhi,Beauty,10.0,923.59,20.0,7388.72,9,Sep,3,Thursday
2024-06-29,Pune,Electronics,2.0,10060.46,0.0,20120.92,6,Jun,2,Saturday
2024-11-19,Chennai,Clothing,13.0,1326.89,10.0,15524.61,11,Nov,4,Tuesday
2024-05-27,Bangalore,Sports,6.0,2457.95,0.0,14747.7,5,May,2,Monday
2025-09-18,Mumbai,Groceries,5.0,480.58,0.0,2402.9,9,Sep,3,Thursday
2025-03-31,Mumbai,Home & Kitchen,9.0,2053.83,15.0,15711.8,3,Mar,1,Monday
2025-05-21,Bangalore,Clothing,8.0,1192.87,0.0,9542.96,5,May,2,Wednesday
2024-01-01,Mumbai,Electronics,6.0,7847.61,15.0,40022.81,1,Jan,1,Monday
2024-09-09,Mumbai,Electronics,11.0,9436.61,0.0,103802.71,9,Sep,3,Monday
2024-12-04,Mumbai,Beauty,10.0,671.34,0.0,6713.4,12,Dec,4,Wednesday
2025-08-30,Chennai,Groceries,8.0,448.46,0.0,3587.68,8,Aug,3,Saturday
2025-05-07,Pune,Clothing,3.0,1112.35,10.0,3003.34,5,May,2,Wednesday
2025-09-11,Delhi,Beauty,5.0,551.19,10.0,2480.36,9,Sep,3,Thursday
2025-05-15,Pune,Groceries,8.0,219.93,0.0,1759.44,5,May,2,Thursday
2025-11-30,Delhi,Groceries,9.0,345.97,15.0,2646.67,11,Nov,4,Sunday
2024-12-28,Chennai,Home & Kitchen,18.0,2319.47,0.0,41750.46,12,Dec,4,Saturday
2024-09-16,Mumbai,Electronics,3.0,9335.11,0.0,28005.33,9,Sep,3,Monday
2024-08-24,Delhi,Groceries,5.0,244.95,0.0,1224.75,8,Aug,3,Saturday
2024-10-06,Pune,Groceries,8.0,316.13,15.0,2149.68,10,Oct,4,Sunday
2025-02-19,Delhi,Clothing,5.0,1162.29,15.0,4939.73,2,Feb,1,Wednesday
2025-03-08,Pune,Clothing,7.0,1075.24,5.0,7150.35,3,Mar,1,Saturday
2024-11-22,Mumbai,Beauty,9.0,406.48,5.0,3475.4,11,Nov,4,Friday
2024-01-28,Mumbai,Groceries,10.0,369.71,15.0,3142.54,1,Jan,1,Sunday
2025-07-16,Pune,Home & Kitchen,6.0,2024.96,25.0,9112.32,7,Jul,3,Wednesday
2024-03-27,Mumbai,Electronics,9.0,4637.97,0.0,41741.73,3,Mar,1,Wednesday
2025-07-24,Pune,Groceries,7.0,340.07,10.0,2142.44,7,Jul,3,Thursday
2025-12-11,Bangalore,Beauty,8.0,611.12,5.0,4644.51,12,Dec,4,Thursday
2024-08-18,Mumbai,Clothing,5.0,1116.81,0.0,5584.05,8,Aug,3,Sunday
2024-09-27,Delhi,Clothing,11.0,1278.77,10.0,12659.82,9,Sep,3,Friday
2025-02-13,Delhi,Clothing,12.0,1212.99,10.0,13100.29,2,Feb,1,Thursday
2024-08-18,Mumbai,Clothing,6.0,1163.16,10.0,6281.06,8,Aug,3,Sunday
2024-09-23,Delhi,Groceries,10.0,308.55,0.0,3085.5,9,Sep,3,Monday
2025-10-27,Mumbai,Electronics,8.0,6043.96,10.0,43516.51,10,Oct,4,Monday
2025-12-03,Delhi,Electronics,8.0,7363.87,0.0,58910.96,12,Dec,4,Wednesday
2025-10-30,Bangalore,Electronics,8.0,8412.52,5.0,63935.15,10,Oct,4,Thursday
2024-12-10,Mumbai,Clothing,7.0,825.48,5.0,5489.44,12,Dec,4,Tuesday
2024-08-12,Delhi,Groceries,6.0,395.36,25.0,1779.12,8,Aug,3,Monday
2024-02-12,Bangalore,Groceries,6.0,422.32,15.0,2153.83,2,Feb,1,Monday
2024-08-29,Pune,Sports,7.0,2296.29,0.0,16074.03,8,Aug,3,Thursday
2025-02-10,Pune,Beauty,8.0,492.26,0.0,3938.08,2,Feb,1,Monday
2024-11-09,Mumbai,Sports,7.0,2783.83,5.0,18512.47,11,Nov,4,Saturday
2025-09-29,Mumbai,Groceries,8.0,360.02,5.0,2736.15,9,Sep,3,Monday
2025-01-11,Pune,Electronics,9.0,8779.98,0.0,79019.82,1,Jan,1,Saturday
2024-04-28,Delhi,Electronics,11.0,6957.71,15.0,65054.59,4,Apr,2,Sunday
2024-10-21,Bangalore,Beauty,7.0,497.54,5.0,3308.64,10,Oct,4,Monday
2025-02-25,Mumbai,Sports,6.0,2458.55,10.0,13276.17,2,Feb,1,Tuesday
2025-11-29,Bangalore,Beauty,7.0,620.66,0.0,4344.62,11,Nov,4,Saturday
2025-01-29,Delhi,Home & Kitchen,3.0,2116.09,25.0,4761.2,1,Jan,1,Wednesday
2024-10-12,Pune,Groceries,9.0,302.32,5.0,2584.84,10,Oct,4,Saturday
2025-03-04,Mumbai,Clothing,11.0,1303.83,15.0,12190.81,3,Mar,1,Tuesday
2024-11-17,Delhi,Clothing,11.0,1275.52,10.0,12627.65,11,Nov,4,Sunday
2025-07-25,Delhi,Electronics,5.0,4718.84,10.0,21234.78,7,Jul,3,Friday
2024-11-12,Delhi,Home & Kitchen,12.0,2063.24,10.0,22282.99,11,Nov,4,Tuesday
2025-06-28,Pune,Clothing,4.0,1226.78,0.0,4907.12,6,Jun,2,Saturday
2024-02-02,Bangalore,Clothing,1.0,1278.76,20.0,1023.01,2,Feb,1,Friday
2025-11-24,Pune,Clothing,6.0,1049.76,15.0,5353.78,11,Nov,4,Monday
2024-11-06,Mumbai,Electronics,12.0,8100.4,10.0,87484.32,11,Nov,4,Wednesday
2024-05-31,Mumbai,Groceries,5.0,273.24,0.0,1366.2,5,May,2,Friday
2024-11-14,Bangalore,Home & Kitchen,9.0,1886.76,0.0,16980.84,11,Nov,4,Thursday
2025-10-18,Bangalore,Clothing,7.0,1512.29,5.0,10056.73,10,Oct,4,Saturday
2025-08-18,Delhi,Groceries,5.0,480.47,0.0,2402.35,8,Aug,3,Monday
2025-08-18,Chennai,Beauty,4.0,654.97,0.0,2619.88,8,Aug,3,Monday
2025-02-28,Pune,Clothing,5.0,1001.18,10.0,4505.31,2,Feb,1,Friday
2025-08-12,Delhi,Electronics,8.0,8851.22,10.0,63728.78,8,Aug,3,Tuesday
2024-03-04,Bangalore,Electronics,10.0,4892.87,0.0,48928.7,3,Mar,1,Monday
2024-08-08,Mumbai,Sports,7.0,2894.95,10.0,18238.18,8,Aug,3,Thursday
2025-01-06,Delhi,Sports,3.0,1915.5,10.0,5171.85,1,Jan,1,Monday
2024-06-21,Delhi,Electronics,7.0,8051.76,5.0,53544.2,6,Jun,2,Friday
2025-12-08,Mumbai,Clothing,9.0,1270.45,10.0,10290.64,12,Dec,4,Monday
2025-07-23,Bangalore,Electronics,4.0,7174.18,0.0,28696.72,7,Jul,3,Wednesday
2025-08-14,Mumbai,Electronics,1.0,6735.88,0.0,6735.88,8,Aug,3,Thursday
2025-09-15,Mumbai,Groceries,2.0,207.0,15.0,351.9,9,Sep,3,Monday
2025-06-08,Bangalore,Groceries,3.0,394.49,0.0,1183.47,6,Jun,2,Sunday
2025-09-24,Mumbai,Groceries,7.0,304.0,0.0,2128.0,9,Sep,3,Wednesday
2024-12-09,Pune,Sports,11.0,2458.13,5.0,25687.46,12,Dec,4,Monday
2024-11-26,Mumbai,Groceries,8.0,383.63,15.0,2608.68,11,Nov,4,Tuesday
2024-01-07,Pune,Beauty,4.0,764.6,10.0,2752.56,1,Jan,1,Sunday
2024-07-10,Delhi,Groceries,4.0,144.64,5.0,549.63,7,Jul,3,Wednesday
2024-03-26,Pune,Sports,11.0,2505.58,5.0,26183.31,3,Mar,1,Tuesday
2024-03-06,Delhi,Clothing,4.0,1115.9,10.0,4017.24,3,Mar,1,Wednesday
2024-05-24,Bangalore,Home & Kitchen,2.0,2044.91,10.0,3680.84,5,May,2,Friday
2024-04-06,Delhi,Clothing,5.0,623.24,5.0,2960.39,4,Apr,2,Saturday
2024-05-21,Mumbai,Clothing,7.0,934.98,0.0,6544.86,5,May,2,Tuesday
2024-09-24,Bangalore,Beauty,4.0,747.82,0.0,2991.28,9,Sep,3,Tuesday
2025-07-27,Pune,Beauty,4.0,779.94,25.0,2339.82,7,Jul,3,Sunday
2024-10-04,Chennai,Clothing,5.0,964.44,0.0,4822.2,10,Oct,4,Friday
2024-11-11,Pune,Clothing,8.0,945.78,15.0,6431.3,11,Nov,4,Monday
2024-02-04,Delhi,Groceries,5.0,279.22,0.0,1396.1,2,Feb,1,Sunday
2025-05-31,Mumbai,Groceries,5.0,397.89,10.0,1790.5,5,May,2,Saturday
2025-07-08,Pune,Groceries,5.0,370.0,5.0,1757.5,7,Jul,3,Tuesday
2025-11-20,Bangalore,Beauty,10.0,1015.81,0.0,10158.1,11,Nov,4,Thursday
2024-07-20,Chennai,Groceries,13.0,364.82,0.0,4742.66,7,Jul,3,Saturday
2024-04-10,Chennai,Sports,8.0,1999.93,5.0,15199.47,4,Apr,2,Wednesday
2025-06-08,Pune,Electronics,2.0,9469.16,0.0,18938.32,6,Jun,2,Sunday
2025-01-10,Delhi,Home & Kitchen,5.0,1291.93,5.0,6136.67,1,Jan,1,Friday
2024-11-30,Pune,Beauty,8.0,737.97,0.0,5903.76,11,Nov,4,Saturday
2024-06-29,Pune,Electronics,8.0,8245.29,10.0,59366.09,6,Jun,2,Saturday
2024-09-11,Pune,Beauty,7.0,609.91,25.0,3202.03,9,Sep,3,Wednesday
2025-05-24,Delhi,Home & Kitchen,8.0,1451.26,10.0,10449.07,5,May,2,Saturday
2025-12-10,Mumbai,Home & Kitchen,7.0,1961.62,10.0,12358.21,12,Dec,4,Wednesday
2024-04-11,Mumbai,Sports,4.0,1781.44,20.0,5700.61,4,Apr,2,Thursday
2024-03-30,Pune,Beauty,7.0,834.72,15.0,4966.58,3,Mar,1,Saturday
2025-04-09,Pune,Clothing,11.0,1277.7,20.0,11243.76,4,Apr,2,Wednesday
2025-08-21,Delhi,Clothing,7.0,1190.69,0.0,8334.83,8,Aug,3,Thursday
2024-03-09,Mumbai,Home & Kitchen,9.0,1665.71,5.0,14241.82,3,Mar,1,Saturday
2024-10-28,Pune,Beauty,10.0,560.18,0.0,5601.8,10,Oct,4,Monday
2025-09-12,Pune,Clothing,10.0,887.5,0.0,8875.0,9,Sep,3,Friday
2024-05-26,Pune,Electronics,4.0,9250.16,0.0,37000.64,5,May,2,Sunday
2025-11-07,Pune,Beauty,6.0,773.02,15.0,3942.4,11,Nov,4,Friday
2024-09-26,Bangalore,Electronics,3.0,7932.65,25.0,17848.46,9,Sep,3,Thursday
2024-05-05,Delhi,Home & Kitchen,5.0,2061.05,0.0,10305.25,5,May,2,Sunday
2025-05-15,Delhi,Electronics,5.0,8225.39,0.0,41126.95,5,May,2,Thursday
2024-03-01,Mumbai,Groceries,7.0,235.2,0.0,1646.4,3,Mar,1,Friday
2025-02-23,Delhi,Home & Kitchen,4.0,1171.85,0.0,4687.4,2,Feb,1,Sunday
2025-07-14,Delhi,Home & Kitchen,7.0,1898.84,5.0,12627.29,7,Jul,3,Monday
2025-02-09,Mumbai,Groceries,2.0,342.93,15.0,582.98,2,Feb,1,Sunday
2025-11-16,Mumbai,Electronics,8.0,7392.45,5.0,56182.62,11,Nov,4,Sunday
2024-07-26,Bangalore,Electronics,7.0,8310.8,15.0,49449.26,7,Jul,3,Friday
2025-04-12,Mumbai,Beauty,10.0,537.38,10.0,4836.42,4,Apr,2,Saturday
2024-05-12,Mumbai,Groceries,8.0,377.03,20.0,2412.99,5,May,2,Sunday
2025-03-17,Bangalore,Clothing,7.0,1015.46,10.0,6397.4,3,Mar,1,Monday
2024-06-19,Mumbai,Clothing,10.0,907.87,0.0,9078.7,6,Jun,2,Wednesday
2024-04-14,Bangalore,Groceries,4.0,422.43,5.0,1605.23,4,Apr,2,Sunday
2025-12-31,Bangalore,Beauty,6.0,575.6,5.0,3280.92,12,Dec,4,Wednesday
2024-01-12,Bangalore,Electronics,7.0,8887.45,0.0,62212.15,1,Jan,1,Friday
2024-11-25,Mumbai,Home & Kitchen,7.0,2277.36,20.0,12753.22,11,Nov,4,Monday
2025-06-26,Mumbai,Groceries,6.0,441.34,0.0,2648.04,6,Jun,2,Thursday
2024-11-21,Pune,Clothing,10.0,1186.46,5.0,11271.37,11,Nov,4,Thursday
2024-06-15,Mumbai,Electronics,3.0,7945.01,15.0,20259.78,6,Jun,2,Saturday
2024-08-24,Delhi,Groceries,7.0,332.76,0.0,2329.32,8,Aug,3,Saturday
2024-05-07,Chennai,Electronics,2.0,9015.25,10.0,16227.45,5,May,2,Tuesday
2025-02-27,Pune,Electronics,6.0,5527.92,10.0,29850.77,2,Feb,1,Thursday
2024-03-21,Delhi,Groceries,9.0,259.36,10.0,2100.82,3,Mar,1,Thursday
2025-04-12,Pune,Groceries,10.0,394.64,25.0,2959.8,4,Apr,2,Saturday
2025-03-09,Bangalore,Groceries,6.0,404.76,5.0,2307.13,3,Mar,1,Sunday
2024-08-04,Delhi,Groceries,6.0,235.59,5.0,1342.86,8,Aug,3,Sunday
2024-09-08,Delhi,Clothing,2.0,1072.05,0.0,2144.1,9,Sep,3,Sunday
2024-07-12,Chennai,Beauty,2.0,586.68,15.0,997.36,7,Jul,3,Friday
